page_image_path,text
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_464.png,"Español, y d"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_465.png,e su propied
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_466.png,"ad, y elegan"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_467.png,"cia, que es"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_468.png,muy gran hon
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_469.png,"or
de la nac"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_470.png,ion Española
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_471.png,: pero lo qu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_472.png,e es mas de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_473.png,"estimar, y d"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_474.png,emas rara ut
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_475.png,"ilidad, es q"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_476.png,ue dara v. m
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_477.png,". 
con el no"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_478.png,ticia a los
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_479.png,Españoles de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_480.png,su propio l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_481.png,"enguage, por"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_482.png,que es impos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_483.png,sible que se
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_484.png,"tenga
cumpl"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_485.png,ida de ningu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_486.png,no sin el co
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_487.png,nocimiento d
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_488.png,e las Etymol
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_489.png,ogias: y com
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_490.png,o la mayor p
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_491.png,"arte del
PDF"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_492.png,"p9
Conocimi"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_493.png,ento de las
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_494.png,cosas depend
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_495.png,e del de los
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_496.png,"vocablos, e"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_497.png,l que ayuda
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_498.png,"a esta, ayud"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_499.png,a mucho a to
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_500.png,"das 
las cie"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_501.png,ncias: y ass
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_502.png,i los grande
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_503.png,s Filosofos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_504.png,antiguos tra
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_505.png,bajaron much
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_506.png,o en esta pa
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_507.png,"rte, como fu"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_508.png,"e Platon 
en"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_509.png,su Dialogo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_510.png,"Cratilo, que"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_511.png,oy en dia l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_512.png,"eemos, a cuy"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_513.png,a imitacion
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_514.png,los Latinos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_515.png,trataron est
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_516.png,"a facultad,"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_517.png,aunque con
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_518.png,mayores ayud
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_519.png,as que los G
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_520.png,"riegos, por"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_521.png,tener mas co
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_522.png,nocidos los
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_523.png,manantiales
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_524.png,de su lengua
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_525.png,#NAME?
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_526.png,l casi todo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_527.png,"es Griego, a"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_528.png,unque Marco
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_529.png,Vatron en lo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_530.png,s libros qu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_531.png,eescrivio en
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_532.png,lengua Lati
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_533.png,"na
a Ciceron"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_534.png,", quiso huir"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_535.png,el cuerpo d
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_536.png,"esto, preten"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_537.png,diendo hazer
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_538.png,creer que l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_539.png,a lengua Lat
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_540.png,ina tenia vo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_541.png,"ca-
blos pro"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_542.png,"pios, no tom"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_543.png,ados de otra
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_544.png,", y esto pre"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_545.png,tendiendo au
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_546.png,torizar su l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_547.png,"enguaje, sie"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_548.png,ndo cosa cie
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_549.png,"rta, que 
el"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_550.png,lo sabia me
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_551.png,jor que otro
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_552.png,"ninguno, pu"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_553.png,es era el ma
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_554.png,s docto homb
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_555.png,re de todos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_556.png,los mortales
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_557.png,que no te-
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_558.png,nia la lengu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_559.png,a Latina voc
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_560.png,ablo ninguno
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_561.png,propio suyo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_562.png,: y echasele
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_563.png,de ver que
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_564.png,quiso engaña
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_565.png,"r, pues en a"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_566.png,"l-
gunas Ety"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_567.png,mologias que
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_568.png,quiso deduz
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_569.png,ir de los vo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_570.png,cablos que e
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_571.png,l fingio ser
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_572.png,originariam
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_573.png,ente Latinos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_574.png,", no 
pudo e"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_575.png,ncubrir el e
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_576.png,"ngaño, como"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_577.png,quando dixo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_578.png,que Pater se
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_579.png,deduzia del
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_580.png,verbo Patra
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_581.png,"re, que no i"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_582.png,"gno-
rava el"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_583.png,que Pater e
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_584.png,s vocablo pu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_585.png,ramente Grie
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_586.png,"go, del qual"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_587.png,se derivava
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_588.png,el verbo Pa
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_589.png,"trare, y tod"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_590.png,"os los 
demá"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_591.png,s que tienen
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_592.png,esse origen
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_593.png,. Y aunque e
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_594.png,n su tiempo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_595.png,no pudo enga
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_596.png,ñar a los ho
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_597.png,mbres que sa
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_598.png,"bian tan-
to"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_599.png,del lenguaj
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_600.png,"e Latino, en"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_601.png,gaño en los
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_602.png,venideros a
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_603.png,muchos: y as
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_604.png,si el bienav
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_605.png,enturado San
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_606.png,"Isidoro, qu"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_607.png,"e 
en sus Et"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_608.png,ymologias me
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_609.png,zclo muchos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_610.png,de los vocab
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_611.png,"los Latinos,"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_612.png,dio ocasión
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_613.png,a al irrisi
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_614.png,ori de los n
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_615.png,"o tan 
pios,"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_616.png,y a que su
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_617.png,grande autor
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_618.png,idad se enfl
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_619.png,aqueciesse p
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_620.png,or esse cami
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_621.png,"no, acerca d"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_622.png,e los Critic
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_623.png,os rigurosos
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_624.png,de nuestros
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_625.png,tiempos dex
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_626.png,o a parte la
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_627.png,s ridiculas
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_628.png,Etymologias
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_629.png,de los Grama
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_630.png,ticos ignora
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_631.png,ntes de la l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_632.png,"en-
gua Grie"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_633.png,"ga, que no s"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_634.png,irven de otr
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_635.png,"a cosa, sino"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_636.png,de causar r
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_637.png,isa a los qu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_638.png,"e la saben,"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_639.png,como dezir q
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_640.png,ue el voca-
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_641.png,blo Purus de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_642.png,sciende de p
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_643.png,"us puris, y"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_644.png,que por anti
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_645.png,"phrasi, q es"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_646.png,otra gentil
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_647.png,patraña suy
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_648.png,"a, se dize p"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_649.png,"urum, 
quod"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_650.png,"caret pure,"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_651.png,que no tiene
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_652.png,"podre, sien"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_653.png,do manifiest
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_654.png,"o, que purus"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_655.png,se dize del
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_656.png,Griego piro
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_657.png,", piros, que"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_658.png,es el fueg
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_659.png,"o, cuerpo ma"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_660.png,s puro de qu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_661.png,antos la tat
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_662.png,uraleza hizo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_663.png,; seria nunc
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_664.png,a acabar tra
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_665.png,tar esta mat
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_666.png,"eria.
Entend"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_667.png,ido han en l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_668.png,a correccion
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_669.png,destos erro
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_670.png,res los mayo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_671.png,res hombres
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_672.png,de nuestros
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_673.png,tiempos: Nic
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_674.png,"olao
Peroto"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_675.png,en su Cornuc
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_676.png,opia abrio m
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_677.png,ucho el cami
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_678.png,no para esto
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_679.png,", Julio Cesa"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_680.png,"r, Scaligero"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_681.png,en su libro
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_682.png,"de cau-
sis"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_683.png,linguae Lat
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_684.png,"ina, y su hi"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_685.png,jo Josepho S
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_686.png,"caligero, el"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_687.png,Principe de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_688.png,los humanis
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_689.png,tas de nuest
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_690.png,"ro tiempo, c"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_691.png,"or-
rigio lo"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_692.png,s engaños de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_693.png,Marco Varro
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_694.png,n en los Con
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_695.png,iectaneos qu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_696.png,e hizo sobre
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_697.png,su libro: y
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_698.png,todos quant
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_699.png,"os
han escri"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_700.png,to libros Cr
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_701.png,iticos en nu
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_702.png,estros tiemp
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_703.png,"os, han proc"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_704.png,urado adorna
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_705.png,rlos con ver
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_706.png,"daderas, y d"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_707.png,"octas
Etymol"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_708.png,ogias: dexo
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_709.png,a parte el l
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_710.png,ibro que ago
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_711.png,ra escrivio
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_712.png,Ivan Fungero
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_713.png,de Etymolog
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_714.png,"yas, que est"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_715.png,"e bien
se qu"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_716.png,e no content
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_717.png,ara a v. m.
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_718.png,pero con tod
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_719.png,o esso es de
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_720.png,tan grande
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_721.png,utilidad el
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_722.png,conocimiento
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_723.png,de las ety-
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_724.png,"mologias, q"
data\printed_pages\Covarrubias - Tesoro lengua\Covarrubias - Tesoro lengua_page_725.png,ue aun hasta
